municipio_cod,municipio_fato,data_fato,mes,ano,natureza_delito,tentado_consumado,qtde_vitimas
313420,ITUIUTABA,2016-11-27,11,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-11-27,11,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-11-28,11,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-11-30,11,2016,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2016-12-01,12,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-12-03,12,2016,TRAFICO ILICITO DE DROGAS,CONSUMADO,1
313420,ITUIUTABA,2016-12-03,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-05,12,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-12-07,12,2016,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2016-12-08,12,2016,ROUBO,CONSUMADO,1
313420,ITUIUTABA,2016-12-08,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-09,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-09,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-11,12,2016,MAUS TRATOS,CONSUMADO,1
313420,ITUIUTABA,2016-12-12,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-12,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-13,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-13,12,2016,COACAO NO CURSO DO PROCESSO,CONSUMADO,1
313420,ITUIUTABA,2016-12-14,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-14,12,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-12-14,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-15,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-17,12,2016,FURTO,CONSUMADO,1
313420,ITUIUTABA,2016-12-18,12,2016,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2016-12-18,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-19,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-20,12,2016,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2016-12-20,12,2016,CALUNIA,CONSUMADO,1
313420,ITUIUTABA,2016-12-22,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-23,12,2016,DANO,CONSUMADO,1
313420,ITUIUTABA,2016-12-25,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-25,12,2016,FURTO,CONSUMADO,1
313420,ITUIUTABA,2016-12-25,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-26,12,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-12-26,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2016-12-27,12,2016,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2016-12-29,12,2016,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2016-12-29,12,2016,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,2
313420,ITUIUTABA,2016-12-31,12,2016,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2016-12-31,12,2016,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-01,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-01-02,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-01-05,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-01-05,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-06,1,2017,MAUS TRATOS,CONSUMADO,2
313420,ITUIUTABA,2017-01-07,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-07,1,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-08,1,2017,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-08,1,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-09,1,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-01-09,1,2017,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2017-01-10,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-01-10,1,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-01-11,1,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-01-12,1,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-01-14,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-14,1,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-15,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-15,1,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-16,1,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-01-17,1,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-01-18,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-01-18,1,2017,MAUS TRATOS,CONSUMADO,1
313420,ITUIUTABA,2017-01-19,1,2017,OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMIL,CONSUMADO,1
313420,ITUIUTABA,2017-01-20,1,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-21,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-22,1,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-01-23,1,2017,CALUNIA,CONSUMADO,1
313420,ITUIUTABA,2017-01-24,1,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-01-24,1,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-01-25,1,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-01-25,1,2017,DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO),CONSUMADO,1
313420,ITUIUTABA,2017-01-26,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-01-26,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-26,1,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-01-27,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-28,1,2017,ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA,CONSUMADO,1
313420,ITUIUTABA,2017-01-28,1,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-01-28,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-30,1,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-01-31,1,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-01,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-01,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-02,2,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-02-03,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-04,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-05,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-06,2,2017,AMEACA,CONSUMADO,3
313420,ITUIUTABA,2017-02-07,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-07,2,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-02-09,2,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-02-11,2,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-02-11,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-12,2,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-02-12,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-13,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-14,2,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-02-14,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-15,2,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-02-15,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-19,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-19,2,2017,DANO,CONSUMADO,1
313420,ITUIUTABA,2017-02-19,2,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-02-19,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-20,2,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-02-20,2,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-02-21,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-22,2,2017,DANO,CONSUMADO,1
313420,ITUIUTABA,2017-02-24,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-25,2,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-02-26,2,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-02-26,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-27,2,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-02-27,2,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-02-28,2,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-01,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-01,3,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2017-03-02,3,2017,ABANDONO DE INCAPAZ,CONSUMADO,2
313420,ITUIUTABA,2017-03-03,3,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-03-04,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-04,3,2017,DANO,CONSUMADO,1
313420,ITUIUTABA,2017-03-04,3,2017,MAUS TRATOS,CONSUMADO,1
313420,ITUIUTABA,2017-03-05,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-06,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-06,3,2017,VIOLACAO DE DOMICILIO,CONSUMADO,1
313420,ITUIUTABA,2017-03-07,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-07,3,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-03-07,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-07,3,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-03-07,3,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-03-08,3,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-03-09,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-09,3,2017,MAUS TRATOS,CONSUMADO,1
313420,ITUIUTABA,2017-03-11,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-12,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-13,3,2017,AMEACA,CONSUMADO,4
313420,ITUIUTABA,2017-03-13,3,2017,ESTELIONATO,CONSUMADO,1
313420,ITUIUTABA,2017-03-13,3,2017,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2017-03-13,3,2017,INJURIA,CONSUMADO,1
313420,ITUIUTABA,2017-03-14,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-15,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-15,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-16,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-16,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-17,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-18,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-18,3,2017,LESAO CORPORAL,CONSUMADO,3
313420,ITUIUTABA,2017-03-19,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-19,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-19,3,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-03-20,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-23,3,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-03-24,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-25,3,2017,LESAO CORPORAL,CONSUMADO,3
313420,ITUIUTABA,2017-03-25,3,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-03-26,3,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-03-26,3,2017,DANO,CONSUMADO,1
313420,ITUIUTABA,2017-03-26,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-27,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-30,3,2017,ABUSO DE INCAPAZES,CONSUMADO,1
313420,ITUIUTABA,2017-03-30,3,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-03-31,3,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-03-31,3,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-04-01,4,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-04-02,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-03,4,2017,ESTUPRO,TENTADO,1
313420,ITUIUTABA,2017-04-03,4,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-04-04,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-04,4,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-04-05,4,2017,AMEACA,TENTADO,1
313420,ITUIUTABA,2017-04-05,4,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-04-07,4,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,2
313420,ITUIUTABA,2017-04-08,4,2017,DANO,CONSUMADO,1
313420,ITUIUTABA,2017-04-08,4,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-04-09,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-09,4,2017,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2017-04-09,4,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-04-10,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-11,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-15,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-15,4,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-04-16,4,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-04-20,4,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-04-20,4,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-04-22,4,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-04-26,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-27,4,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-04-27,4,2017,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2017-04-29,4,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-05-01,5,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-05-02,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-03,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-03,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-05,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-06,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-07,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-07,5,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2017-05-08,5,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-05-13,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-14,5,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-05-14,5,2017,VIOLACAO DE DOMICILIO,CONSUMADO,1
313420,ITUIUTABA,2017-05-15,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-16,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-17,5,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-05-17,5,2017,ASSEDIO SEXUAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-19,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-20,5,2017,ABANDONO DE INCAPAZ,CONSUMADO,2
313420,ITUIUTABA,2017-05-20,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-20,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-20,5,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2017-05-21,5,2017,LESAO CORPORAL,CONSUMADO,3
313420,ITUIUTABA,2017-05-23,5,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-05-24,5,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-05-25,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-26,5,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-05-26,5,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-05-27,5,2017,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2017-05-29,5,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-05-31,5,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-06-02,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-02,6,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-03,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-03,6,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-03,6,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-06-04,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-04,6,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-06-05,6,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-06-07,6,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,3
313420,ITUIUTABA,2017-06-08,6,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-11,6,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-06-11,6,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-06-13,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-13,6,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-06-13,6,2017,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-13,6,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-06-15,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-15,6,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-15,6,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-06-19,6,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-06-19,6,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-06-22,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-24,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-24,6,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-06-25,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-25,6,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-06-25,6,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-26,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-27,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-28,6,2017,DANO,CONSUMADO,1
313420,ITUIUTABA,2017-06-29,6,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-06-30,6,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-06-30,6,2017,TRAFICO ILICITO DE DROGAS,CONSUMADO,1
313420,ITUIUTABA,2017-07-01,7,2017,ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA,CONSUMADO,1
313420,ITUIUTABA,2017-07-01,7,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-07-04,7,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-07-05,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-06,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-06,7,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2017-07-07,7,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-07-08,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-09,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-09,7,2017,FURTO,CONSUMADO,2
313420,ITUIUTABA,2017-07-09,7,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-07-10,7,2017,ESTUPRO,CONSUMADO,1
313420,ITUIUTABA,2017-07-11,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-12,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-13,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-13,7,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,2
313420,ITUIUTABA,2017-07-15,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-15,7,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2017-07-16,7,2017,OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMIL,CONSUMADO,1
313420,ITUIUTABA,2017-07-16,7,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-07-17,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-17,7,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2017-07-18,7,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-07-19,7,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-07-20,7,2017,ABANDONO DE INCAPAZ,CONSUMADO,1
313420,ITUIUTABA,2017-07-20,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-20,7,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-07-21,7,2017,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2017-07-23,7,2017,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2017-07-24,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-26,7,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-07-27,7,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-07-28,7,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-07-29,7,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-07-30,7,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-07-30,7,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-07-31,7,2017,AMEACA,CONSUMADO,5
313420,ITUIUTABA,2017-07-31,7,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-08-01,8,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-08-01,8,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-08-02,8,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-08-02,8,2017,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2017-08-02,8,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-08-03,8,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-08-03,8,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-08-04,8,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-08-06,8,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-08-08,8,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-08-08,8,2017,FURTO,CONSUMADO,1
313420,ITUIUTABA,2017-08-10,8,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-08-10,8,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-08-12,8,2017,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2017-08-12,8,2017,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2017-08-12,8,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2017-08-13,8,2017,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2017-08-13,8,2017,VIAS DE FATO / AGRESSAO,CONSUMADO,1
